Date Created,Number of Likes,Source of Tweet,Tweets
2021-08-29 08:30:00+00:00,125,Twitter Web App,"Hast Du einen gültigen Verbandskasten zuhause? Um kleine Verletzungen selber zu behandeln, ist ein #Verbandskasten sehr nützlich. 

#112Berlin #WirRettenBerlin #BerlinerFeuerwehr 

Alle Infos zur Kampagne, Motive, Videos und Tipps gibt es unter https://t.co/T3A1xk7lM6 https://t.co/J7LtIuOpjf"
2021-08-29 03:12:03+00:00,132,Twitter for iPad,"#Brand in #Charlottenburg #Neue_Kantstraße
Es brannten Einrichtungsgegenstände in einer Verkaufsstätte im EG eines 6-geschossigen Wohn- und Geschäftsgebäudes. Brand gelöscht, verrauchter Treppenraum belüftet. 18 Kräfte der @Berliner_Fw waren 2 h im Einsatz #EstuK #WirRettenBerlin https://t.co/CykiaZkiB2"
2021-08-28 12:57:24+00:00,286,Twitter for iPad,Einer der -mit Abstand- wichtigsten Tage für unsere Nachwuchskräfte ist die #Vereidigung und Willkommensveranstaltung. Insgesamt begrüßte unser #LBD-V heute knapp 400 neue Einsatzkräfte. Wir sagen herzlich willkommen im Team und kommt immer gesund von euren Einsätzen zurück! https://t.co/5cgV9Qi66D
2021-08-24 17:29:14+00:00,92,Twitter for iPhone,#EstuK es brannte im 3.OG eines 5-geschossigen Industriegebäudes. Zwei schwerverletzte Personen wurden jeweils mit #Rettungshubschrauber​​​ in Krankenhäuser geflogen. Brand gelöscht. Einsatzstelle an @polizeiberlin übergeben.
2021-08-24 15:03:22+00:00,184,Twitter Web App,"#Brand in #Marienfelde
Es brennt in einem Industriegebäude in der #Wilhelm_von_Siemens_Straße . Zwei Menschen sind schwer verletzt. Wir sind mit 40 Kräften vor Ort, darunter mehrere #Notärzte und ein Rettungshubschrauber. #RTH Update folgt"
2021-08-22 12:36:46+00:00,163,Twitter for iPad,"#Verkehrsunfall in #Weidmannslust
Auf dem Weidmannsluster Damm  hatte sich ein Pkw überschlagen. Eine Person wurden vom Notarzt versorgt und mit einem RTW in eine Klinik gefahren. Die Lehrfeuerwache und der Technische Dienst beseitigten das Verkehrshindernis. #WirRettenBerlin Pkw https://t.co/04ONe3ua49"
2021-08-20 08:30:00+00:00,126,Twitter Web App,"Sommer, Sonne, Sonnenschein. Wenn es warm ist und es euch nach draußen zieht, gebt  auf euch acht. Ein paar Tipps haben wir hier zusammengestellt.
Habt ihr noch weitere?
 
#112Berlin #WirRettenBerlin #BerlinerFeuerwehr #8geben https://t.co/3wZRrleLO5"
2021-08-19 08:30:00+00:00,96,Twitter Web App,"Was Du über vermeidbare Notrufe wissen solltest... https://t.co/T3A1xk7lM6

#112Berlin #WirRettenBerlin #Brandbekämpfung #Notruf #Feuerwehr https://t.co/ebVodhdr5J"
2021-08-18 10:01:00+00:00,65,Twitter for iPhone,"#EstuK
Es brannte ein Wohnhaus mit angrenzendem Bootsschuppen. Die #FF war zuerst da und leitete die ersten Maßnahmen ein. Messungen in Luft und Wasser ergaben keine Umweltgefahr. 2 Personen mussten mit Rauchgasvergiftung ins Krankenhaus. Wir waren mit 120 Kräften im Einsatz. https://t.co/p0ZIlP18Mw"
2021-08-18 08:30:00+00:00,122,Twitter Web App,"Technische Hilfeleistung in Notsituationen: Wir sind für Dich da, wenn es drauf ankommt. Den tropfenden Wasserhahn bekommst du sicher selbst unter Kontrolle.

#112Berlin #WirRettenBerlin #BerlinerFeuerwehr #TechnischeHilfeleistung

Alle Infos zur Kampagne: https://t.co/T3A1xk7lM6 https://t.co/opxqsh9IX2"
2021-08-18 06:57:15+00:00,115,Twitter for iPhone,"#Update
Es brannte ein Bootsschuppen in ganzer Ausdehnung. Die Brandbekämpfung ist abgeschlossen. Wir konnten die Ausbreitung des Feuers auf ein Gefahrstofflager des Bootshauses und angrenzende Gebäude verhindern. Die Nachlösch- und Kontrollarbeiten dauern noch einige Stunden an. https://t.co/GQEKi0Npv5"
2021-08-18 04:59:09+00:00,163,Twitter Web App,"#Brand in #Rahnsdorf
Es brennt ein #Einfamilienhaus in der Straße #Am_Küstergarten. Auch ein anliegender #Kanuverleih Ist betroffen. Wir sind mit einem Großaufgebot, darunter auch ein Mehrzweckboot, vor Ort oder noch auf der Anfahrt. Update folgt."
2021-08-17 08:30:30+00:00,107,Twitter Web App,"Die Alternative zum Notruf bei medizinischen Problemen, die kein Notfall sind: den Kassenärztlichen Bereitschaftsdienst erreichst du unter @116117.

Alle Infos zur Kampagne, Motive, Videos und Tipps: https://t.co/T3A1xk7lM6

#WirRettenBerlin #BerlinerFeuerwehr #Rettungsdienst https://t.co/TUII0rpWtC"
2021-08-17 08:30:00+00:00,97,Twitter Web App,"Die Alternative zum Notruf bei medizinischen Problemen, die kein Notfall sind: den Kassenärztlichen Bereitschaftsdienst erreichst du unter @116117.

Alle Infos zur Kampagne, Motive, Videos und Tipps: https://t.co/T3A1xjPKUy

#WirRettenBerlin #BerlinerFeuerwehr #Rettungsdienst https://t.co/M5YlZ0yq8Z"
2021-08-16 09:40:35+00:00,97,Twitter Web App,"Alle Infos zur Kampagne, Motive, Videos und #Tipps gibt es unter https://t.co/T3A1xjPKUy https://t.co/So9l50XdGT"
2021-08-16 09:40:33+00:00,186,Twitter Web App,Heute gab es den Startschuss für unsere #Notrufkampagne. Ab sofort online und auf Berlins Straßen: Wie erleben Feuerwehrleute ihre Einsätze? Welche #Einsätze sind möglicherweise vermeidbar? Wann sollte man unbedingt die 112 wählen? Und wann ist das vielleicht nicht notwendig? https://t.co/6ePOJMlCz0
2021-08-11 04:54:34+00:00,154,Twitter for iPad,"In der vergangenen Nacht rückten wir zu insgesamt 5 Kfz-Bränden aus, bei denen in Summe 11 Fahrzeuge beschädigt wurden. Unsere Einsatzkräfte löschten PKW und Transporter in #Friedrichsfelde, #Tempelhof, #Lichtenberg, #Wedding und #Steglitz. Verletzt wurde niemand."
2021-08-11 04:38:21+00:00,144,Twitter for iPad,"Am frühen Morgen brannte eine Wohnung in der Kronprinzenstraße in #Hakenfelde. Wir haben 2 Personen aus der Brandwohnung gerettet. Beide kamen anschließend in eine Klinik. Feuer mit 2 C-Rohren gelöscht. 50 Kräfte im Einsatz, darunter die #LFW und #Freiwillige_Feuerwehr. #EstuK"
2021-08-07 21:48:51+00:00,99,Twitter for iPhone,"Etwa 20 Personen wurden von der @Berliner_Fw und dem @drk_berlin vor dem Haus betreut. Die Nachlösch- und Belüftungsarbeiten sind abgeschlossen und die Einsatzstelle ist an die @polizeiberlin übergeben. Der Grundschutz war durch alarmierte #FF​-Einheiten sichergestellt.
#EstuK https://t.co/ARdvMKZ5e1"
2021-08-07 20:17:51+00:00,122,Twitter for iPhone,Es brannte ein Kellerverschlag in einem 5-geschossigen Seniorenwohnhaus mit Rauchausbreitung über mehrere Etagen. 4 Personen wurden mit Rauchgasvergiftung in Krankenhäuser transportiert. Derzeit Reduzierung von anfangs 100 auf ca 40 Einsatzkräfte. Belüftungsmaßnahmen laufen noch. https://t.co/gzBVPe49j3
2021-08-07 18:27:48+00:00,213,Twitter for iPhone,"#Brand in der Kurstraße in #Hakenfelde
Es brennt im Keller eines Seniorenwohnhauses. Brandbekämpfung und Personenrettung eingeleitet.
Update folgt…"
2021-08-05 18:58:12+00:00,161,Twitter for iPad,"#Verkehrsunfall in #Johannisthal
Auf der #BAB_A113 Abfahrt Adlershof hatte sich ein Pkw überschlagen. 2 Personen wurden vom Notarzt versorgt und durch Rettungsdienst in eine Klinik gefahren. Verkehrshindernis beseitigt. Einsatzstelle an @polizeiberlin übergeben. #WirRettenBerlin https://t.co/51miztI0AL"
2021-08-05 17:23:59+00:00,156,Twitter for iPad,"#Verkehrsunfall in #Rudow
In der #Neuköllner_Straße fuhr ein Pkw in das Gebäude eines Sportplatzes. 2 Personen aus dem Pkw wurden leicht verletzt in eine Klinik gebracht. Der Pkw wurde geborgen. 24 Kräfte der @Berliner_Fw waren tätig. Einsatzstelle ist an @polizeiberlin übergeben https://t.co/PAgxVzo2iO"
2021-08-03 23:06:03+00:00,146,Twitter for iPhone,Es brannte eine Wohnung im 6. OG eines 25-geschossigen Wohngebäudes in voller Ausdehnung. 1 Person aus der Whg. gerettet. Insgesamt 3 Personen leicht verletzt. Sehr personal- und zeitintensive sowie umfangreiche Kontrolle und Belüftung aller Etagen. #EstuK https://t.co/jchYLKQCjP
2021-08-03 20:51:23+00:00,199,Twitter for iPhone,"Brand in #Marienfelde. 
Es brennt eine Wohnung in einem Hochhaus in der Waldsassener Straße. Wir sind mit mehr als 90 Einsatzkräften vor Ort bzw. auf der Anfahrt. Update folgt."
2021-08-02 23:39:11+00:00,136,Twitter for iPad,"Schwerer #Verkehrsunfall in #Kaulsdorf. 
Am späten Abend wurden bei einem Frontalzusammenstoß zweier PKW auf der #Kaulsdorfer_Straße zwei Personen schwer verletzt. Beide kamen unter #Notarzt-Begleitung in ein Krankenhaus. #EstuK https://t.co/TVAdI4Buuf"
2021-08-02 18:09:12+00:00,203,Twitter for iPad,#Gefahrstoff-Einsatz am Nachmittag in metallverarbeitendem Betrieb im #Päwesiner_Weg in #Spandau. Es trat eine flüssige Chemikalie aus. Erkundung &amp; Maßnahmen nur in besonderer Schutzausrüstung (#CSA). Niemand verletzt. 57 Einsatzkräfte 5 Std. tätig. #EstuK https://t.co/apqI0hFq3Y
2021-08-01 01:44:18+00:00,131,Twitter for iPad,"Update: Es brannten 2 Kellerverschläge im 8-gesch. Wohngebäude. 2 Treppenräume waren stark verraucht. Zur Brandbekämpfung, Kontrolle und Belüftung waren 9 Trupps unter Atemschutz im Einsatz. 3 Personen wurden mit #Brandfluchthauben in Sicherheit gebracht. Einsatz jetzt beendet. https://t.co/Q5jfj6CRwP"
2021-07-31 23:33:04+00:00,154,Twitter for iPad,#Brand in #Reinickendorf. Dort brennt es in der #Lindauer_Allee in einem Keller eines Wohngebäudes. Die ersten Kräfte melden starke Rauchentwicklung. Die Alarmstufe wurde auf Brand 4 erhöht. Die @Berliner_Fw ist mit 52 Kräften im Einsatz. Weitere Infos folgen...
2021-07-31 05:17:44+00:00,187,Twitter for iPad,Update: Aktuell sind noch 16 Kräfte mit Nachlöscharbeiten beschäftigt. Die Einsatzstelle wird weiter kontrolliert. 6 Personen kamen teils schwer verletzt in Kliniken. Eine Person konnte erfolgreich vom Notarzt reanimiert werden. Das @drk_berlin betreute und versorgte 30 Bewohner. https://t.co/YGXik7Sj52
2021-07-31 02:47:28+00:00,231,Twitter for iPhone,"Update: Alarmstufe wurde auf Brand 10 erhöht. 150 Kräfte sind am Ort. Es brannte eine Wohnung im 1. OG mit Ausbreitung auf Treppenraum, Wohnungen 2.+3. OG und Dach. 4 Personen wurden durch die @Berliner_Fw gerettet, davon sprangen 3 Personen in Sprungpolster. Einsatz dauert an… https://t.co/aBk8lSZqU9"
2021-07-30 23:37:44+00:00,248,Twitter for iPad,#Brand in #Pankow in der #Prenzlauer_Promenade mit Personenrettung und mehreren Verletzten. Brandbekämpfung eingeleitet. Umfangreiche Rettungskräfte sind nachalarmiert. Update folgt…
2021-07-30 18:57:39+00:00,162,Twitter for iPad,"#Brand in #Wittenau
In einem Metall verarbeitendem Betrieb in der #Lübarser_Straße brannte ein Kühlturm mit starker Rauchentwicklung. Durch schnelles Eingreifen mit 73 Kräften verhinderte die @Berliner_Fw die Brandausbreitung. Gefahrstoffe waren nicht betroffen. Niemand verletzt. https://t.co/IiJx51ZFND"
2021-07-30 18:28:07+00:00,161,Twitter for iPad,"#Rettungsdiensteinsatz in #Wedding
Am #Kapweg kam es zur Auseinandersetzung mehrerer Personen. 40 Rettungskräfte der @Berliner_Fw waren zum Stichwort #MANV ausgerückt. 4 Verletzte wurden von Notärzten versorgt in Kliniken gefahren. Einsatzstelle hat die @polizeiberlin übernommen. https://t.co/PQ3zGMWuQL"
2021-07-30 15:08:57+00:00,89,Twitter for iPad,"Update: 
Auf Anfahrt kaum #Rettungsgasse. Nach jedem Einsatzfahrzeug fuhren Pkw wieder in die Fahrspuren!
2 Schwerverletzte kamen mit Notarztbegleitung in Kliniken. #Technischer_Dienst der @Berliner_Fw beseitigte die Verkehrshindernisse. Einsatzstelle an @polizeiberlin übergeben. https://t.co/00FV5RB7Bc"
2021-07-30 13:33:44+00:00,163,Twitter for iPad,"#Verkehrsunfall auf der #BAB_A_115 zwischen Funkturm und #Hüttenweg 
Ein Pkw mit Anhänger hat sich überschlagen. Aufgrund der Meldung über mehrere Beteiligte und Verletzte sind 35 Einsatzkräfte zum Unfallort alarmiert. 2 Fahrspuren sind gesperrt.
Weitere Infos folgen…@VIZ_Berlin https://t.co/kVACKohO6w"
2021-07-28 18:00:59+00:00,76,Twitter for iPad,"Update:
Es brannte Mobiliar im 4. OG eines 7-gesch. Wohngeb. Eine Person konnte sich selbst aus der Brandwohnung in Sicherheit bringen, wurde von Rettungskräften am Ort versorgt. Weitere Personen waren nicht in Gefahr, verließen trotzdem ihre sicheren Wohnungen. Einsatz beendet. https://t.co/8mwdc0qyPj"
2021-07-28 14:31:19+00:00,132,Twitter for iPad,"#Brand im Keller eines Wohngebäudes in der #Joseph_Schmidt_Straße in #Neukölln
42 Kräfte der @berliner_fw waren 2 h zur #Brandbekämpfung und #Belüftung am Ort. Keine Personen verletzt. Am #GW_Hygiene konnten sich Trupps reinigen und umkleiden #Atemschutz #Dekontamination #Estuk https://t.co/lYtQx3Rnna"
2021-07-28 13:57:44+00:00,142,Twitter for iPad,"#Rettungsdiensteinsatz in #Steglitz
Bei der #Gefahrenbremsung eines Linienbusses auf der #Schloßstraße wurden 4 Personen verletzt. Davon kamen drei in Kliniken. Im Einsatz waren 4 #RTW und ein #Organisatorischer_Leiter_Rettungsdienst. Einsatz beendet. @JUHBerlin #WirRettenBerlin https://t.co/T54QYvLmSw"
2021-07-26 13:57:32+00:00,157,Twitter for iPhone,"#Brand in der #Passauer_Straße in Schöneberg. Es brannten ca. 80qm Dachpappe auf dem Dach eines 8-geschossigen Wohngebäudes. Der Brand konnte zügig über zwei C-Rohre, eines davon über #DLK, gelöscht werden. Eine Person wurde vom Rettungsdienst gesichtet. Niemand verletzt. #EstuK https://t.co/VKCUUjNv88"
2021-07-26 06:21:34+00:00,79,Twitter for iPhone,"#Update
Insgesamt waren 55 Personen von 4 Hausaufgängen direkt und indirekt betroffen. Wir betreuten davon 17 Personen in einem Bus der @BVG_Unternehmen. Das @BaLichtenberg kümmert sich um die Unterbringung der direkt betroffenen Personen. Verletzt wurde wie gesagt niemand."
2021-07-26 05:57:53+00:00,106,Twitter for iPhone,"#Update
Es brannte das Dach eines 5-geschossigen Wohngebäudes auf einer Fläche von etwa 250 qm. Wir löschten den Brand mit 85 Einsatzkräften und sind derzeit noch mit einer reduzierten Anzahl an Kräften bei den Nachlöscharbeiten. Verletzt wurde bei dem Einsatz niemand.
#EstuK https://t.co/YhWAkWLGfC"
2021-07-26 03:36:39+00:00,156,Twitter for iPhone,"#Brand in #Rummelsburg
In der #Gieselastraße in #Rummelsburg brennt es im Dach eines Wohngebäudes. Wir sind mit derzeit 48 Einsatzkräften vor Ort im Einsatz. Weitere Einsatzkräfte sind nachalarmiert. Update folgt…"
2021-07-25 22:11:18+00:00,137,Twitter for iPhone,"#Ausnahmezustand_Wetter seit 23:10 Uhr beendet!
Während des Ausnahmezustandes zwischen 18 Uhr und 23:10 Uhr bewältigten wir rund 250 wetterbedingte Einsätze, wovon ein paar noch in der Bearbeitung sind. Auch die #Freiwillige_Feuerwehr hat uns wieder tatkräftig unterstützt."
2021-07-25 20:39:03+00:00,14,Twitter for iPhone,"@ringrocker90 @FwFrohnau Sie haben natürlich vollkommen Recht @ringrocker90! Sowas passiert, wenn man von der Einsatzstelle mitten aus dem Geschehen twittert. Da schleicht sich manchmal auch ein kleiner Fehler ein. 🤷🏻‍♂️"
2021-07-25 19:51:19+00:00,139,Twitter for iPhone,"#Technische_Hilfeleistung in #Frohnau
Im Bifröstweg ist eine Baugruppe durch eine offene Abwasserleitung vollgelaufen. Ein Bagger ist abgesackt und das Abwasser drohte ins Nachbargrundstück zu laufen. Tätig waren unter anderem die @FwFrohnau der #FF und der #Technische_Dienst. https://t.co/n5E0nm9a0Y"
2021-07-25 16:20:27+00:00,424,Twitter for iPhone,"#Unwetter über Berlin
Seit 18 Uhr befindet sich die @Berliner_Fw im sogenannten Ausnahmezustand_Wetter. Es kann zu längeren Wartezeiten bei der 112 kommen. Einsätze werden ab sofort priorisiert abgearbeitet. Hier ein paar Hinweise, die es zu beachten gilt:
https://t.co/HYXy4W7tar https://t.co/SrSbsdkCmD"
2021-07-24 13:50:28+00:00,121,Twitter for iPhone,"#Update
Es brannte im Müllraum im EG eines 15-geschossigen Wohngebäudes mit einer Rauchausbreitung durch den Müllschacht in alle Etagen. Wegen dem hohen Kontrollaufwand erhöhten wir die Alarmstufe und waren mit ca 100 Einsatzkräften vor Ort. 1 Person musste in die Klinik.
#EstuK https://t.co/YsMOdtMTtP"
2021-07-24 11:46:01+00:00,183,Twitter for iPad,"#Brand in #Kreuzberg. 
Aktuell sind wir in der #Wassertorstraße im Einsatz. Dort brennt das Dach eines Mehrfamilienhauses. 77 Einsatzkräfte sind auf dem Weg bzw. bereits vor Ort. Update folgt."
2021-07-24 01:16:05+00:00,105,Twitter for iPhone,"#Brand in #Biesdorf
Im #Hadubrandweg brannte eine Laube mit angrenzendem Gerätehaus in ganzer Ausdehnung. Der Brand war nach rund 1 h gelöscht. Die @FFKaulsdorf ist auch tätig. Die Nachlösch- und Aufräumarbeiten dauern noch ein wenig an.
#EstuK"
2021-07-23 23:08:40+00:00,136,Twitter for iPhone,Am Abend beschäftigen zwei #Badeunfälle die #Berliner_Feuerwehr und die #DLRG. Am Schlachtensee in Zehlendorf blieb die Suche nach einer untergetauchten Person trotz Taucheinsatz leider erfolglos. Aus der Spree in Mitte konnten zwei ins Wasser gefallene Personen gerettet werden. https://t.co/5LmZvB1sbJ
2021-07-22 04:55:59+00:00,143,Twitter for iPad,"#Brand in #Lichtenberg
Es brannte ein Patientenzimmer im 1. OG eines 2-gesch. Krankenhauskomplexes in der #Herzbergstraße. 1 Person wurden vom #Rettungsdienst vor Ort versorgt. 38 Einsatzkräfte wurden zum Brand alarmiert. Der Brand war schnell gelöscht.  #EStuK
#goodJob https://t.co/4cPnZOGbRq"
2021-07-20 22:50:39+00:00,133,Twitter for iPad,"#Verkehrsunfall in #Spandau
Am #Brunsbütteler_Damm prallte ein Pkw gegen weitere Fahrzeuge, überschlug sich und lag dann auf dem Dach. Eine verletzte Person kam nach Versorgung durch einen #Notarzt in eine Klinik. Einsatzkräfte der @Berliner_Fw beseitigten die Verkehrshindernisse https://t.co/Tnvt12Kxyz"
2021-07-20 18:46:25+00:00,103,Twitter for iPad,"Update: Einsatz nach 6 h jetzt beendet. 86 Einsatzkräfte mit Ablösung, 2 C-Rohre, 20 Atemschutzgeräte, 3 Drucklüfter waren im Einsatz. Alle Keller, betroffenen Bereiche kontrolliert, belüftet. 2 leicht verletzte Personen wurden noch versorgt. 30 Personen betreute das @drk_berlin https://t.co/voqDst3F5W"
2021-07-20 15:04:15+00:00,70,Twitter for iPad,Update: Der Brand im 1. OG eines 2-gesch. Krankenhausgebäudes war schnell gelöscht. Eine leicht verletzte Person konnte am Ort durch Klinikpersonal versorgt werden. Es folgten Kontrolle und Belüftung. Der Einsatz war nach 2 h beendet. #EstuK
2021-07-20 13:08:00+00:00,175,Twitter for iPad,"#Brand in #Wilmersdorf
Anrufer melden einen Brand im Keller eines Wohngebäudes. Personen sollen eingeschlossen sein. Wir sind mit 44 Einsatzkräften und #Notarzt auf dem Weg. Weitere Infos folgen…"
2021-07-20 12:40:57+00:00,150,Twitter for iPad,"#Brand in #Buch
Es brennt im Patientenzimmer eines Krankenhauses #Lindenberger_Weg. Die #Brandbekämpfung ist eingeleitet. Wir kontrollieren betroffene Bereiche. 48 Einsatzkräfte der @Berliner_Fw darunter auch die #Freiwillige_Feuerwehr mit 4 Fahrzeugen sind am Ort. Infos folgen…"
2021-07-19 17:16:59+00:00,67,Twitter for iPad,"Update:
Eine Person wurde mit hydraulischen Rettungsgeräten aus einem Pkw befreit und kam nach Versorgung durch eine #Notärztin in eine Klinik. Eine weitere leicht Verletzte musste ebenfalls in eine Klinik gebracht werden. Die Einsatzstelle wurde an die @polizeiberlin übergeben."
2021-07-19 16:36:08+00:00,134,Twitter for iPhone,"#Verkehrsunfall in #Charlottenburg 
#Otto_Suhr_Allee Ecke #Krumme_Straße sind mehrere Pkw zusammengestoßen. Die @Berliner_Fw ist mit Rettungskräften im Einsatz. Straße komplett gesperrt. @VIZ_Berlin Infos folgen https://t.co/YhtrOqzh3m"
2021-07-19 14:06:21+00:00,144,Twitter for iPad,"#Brand in #Mariendorf
Es brannte eine Wohnung im 1. OG eines 7-gesch. Wohngebäudes am #Mariendorfer_Damm. 5 Personen wurden durch die @Berliner_Fw in Sicherheit gebracht und vom #Rettungsdienst am Ort versorgt. 32 Einsatzkräfte waren 1 h am Ort. Jetzt noch Aufräumarbeiten #EStuK https://t.co/lC9MiRNMvb"
2021-07-08 15:33:33+00:00,116,Twitter for iPhone,"#Update:
Es brannte im Kellerbereich eines 7-geschossigen Wohn- und Geschäftsgebäudes, mit Verrauchung des Treppenraumes. Der Brand war schnell gelöscht. Kontroll- und Belüftungsmaßnahmen sind abgeschlossen. Personen wurden nicht verletzt.
#EstuK"
